ts_id,ds,y,water_prod,tubing_pressure,casing_pressure
WL01,2022-05-28 00:00:00,210.522,7.79747,104.48,125.04
WL01,2022-05-27 00:00:00,210.342,7.76561,105.39,125.17
WL01,2022-05-26 00:00:00,212.841,7.80877,105.23,124.71
WL01,2022-05-25 00:00:00,212.879,7.86501,106.95,124.77
WL01,2022-05-24 00:00:00,211.824,7.45248,106.85,124.49
WL01,2022-05-23 00:00:00,213.619,7.62839,106.75,124.37
WL01,2022-05-22 00:00:00,213.844,7.91641,106.69,124.21
WL01,2022-05-21 00:00:00,209.148,8.13569,105.23,124.09
WL01,2022-05-20 00:00:00,213.658,8.00535,103.56,124.14
WL01,2022-05-19 00:00:00,214.5,7.84168,105.38,124.24
WL01,2022-05-18 00:00:00,213.248,7.75985,105.38,124.24
WL01,2022-05-17 00:00:00,216.994,8.08414,,
WL01,2022-05-16 00:00:00,218.153,7.80337,105.88,125.03
WL01,2022-05-15 00:00:00,231.704,4.97984,105.7,125.32
WL01,2022-05-14 00:00:00,231.167,2.82445,105.16,122.3
WL01,2022-05-13 00:00:00,132.895,3.15833,135.36,161.8
WL01,2022-05-12 00:00:00,209.474,6.66613,141.79,150.86
WL01,2022-05-11 00:00:00,212.639,6.31397,109.81,126.64
WL01,2022-05-10 00:00:00,211.021,3.83606,108.75,126.3
WL01,2022-05-09 00:00:00,208.66,5.26958,109.31,126.6
WL01,2022-05-08 00:00:00,209.467,6.56302,109.76,126.82
WL01,2022-05-07 00:00:00,210.671,7.05753,109.76,126.23
WL01,2022-05-06 00:00:00,211.928,7.48198,108.34,126.11
WL01,2022-05-05 00:00:00,209.918,6.9331,111.05,126.21
WL01,2022-05-04 00:00:00,210.155,6.321,112.58,127.93
WL01,2022-05-03 00:00:00,210.517,6.88424,114.42,127.18
WL01,2022-05-02 00:00:00,212.932,7.34207,110.47,126.68
WL01,2022-05-01 00:00:00,209.276,6.58756,111.32,126.06
WL01,2022-04-30 00:00:00,212.655,7.56674,110.78,126.32
WL01,2022-04-29 00:00:00,212.945,7.54748,110.29,125.31
WL01,2022-04-28 00:00:00,211.489,7.09379,108.48,126.09
WL01,2022-04-27 00:00:00,211.345,6.8994,108.97,126.15
WL01,2022-04-26 00:00:00,212.786,7.16625,110.57,125.35
WL01,2022-04-25 00:00:00,213.015,7.11441,110.42,124.65
WL01,2022-04-24 00:00:00,213.451,7.37308,110.39,124.52
WL01,2022-04-23 00:00:00,212.403,7.05681,108.07,124.49
WL01,2022-04-22 00:00:00,212.561,7.21288,109.63,125.21
WL01,2022-04-21 00:00:00,212.895,7.33858,109.05,125.2
WL01,2022-04-20 00:00:00,212.329,7.05958,108.56,124.48
WL01,2022-04-19 00:00:00,212.895,7.3821,110.14,124.63
WL01,2022-04-18 00:00:00,212.329,7.51528,108.95,124.6
WL01,2022-04-17 00:00:00,213.237,7.3174,108.84,124.53
WL01,2022-04-16 00:00:00,213.706,7.38338,108.69,124.69
WL01,2022-04-15 00:00:00,212.571,7.41857,108.23,124.57
WL01,2022-04-14 00:00:00,213.217,7.28845,109.11,124.93
WL01,2022-04-13 00:00:00,213.739,7.59262,107.62,124.13
WL01,2022-04-12 00:00:00,214.604,7.61168,106.95,124.31
WL01,2022-04-11 00:00:00,213.981,7.5681,106.96,124.45
WL01,2022-04-10 00:00:00,214.604,7.46927,107.79,125.15
WL01,2022-04-09 00:00:00,214.618,7.84219,108.91,124.89
WL01,2022-04-08 00:00:00,215.113,7.87524,109.01,125.09
WL01,2022-04-07 00:00:00,214.618,6.94597,109.33,125.07
WL01,2022-04-06 00:00:00,217.111,7.87518,113.62,128.63
WL01,2022-04-05 00:00:00,215.484,7.8707,108.61,125.67
WL01,2022-04-04 00:00:00,214.472,7.92196,110.25,126.02
WL01,2022-04-03 00:00:00,215.484,7.30033,110.86,126.66
WL01,2022-04-02 00:00:00,214.377,7.54321,110.92,126.59
WL01,2022-04-01 00:00:00,213.415,6.75144,110.91,126.85
WL01,2022-03-31 00:00:00,214.533,7.4913,110.86,126.76
WL01,2022-03-30 00:00:00,215.165,7.81673,109.51,125.92
WL01,2022-03-29 00:00:00,214.854,7.84404,108.6,125.95
WL01,2022-03-28 00:00:00,215.165,7.74094,108.83,126.34
WL01,2022-03-27 00:00:00,214.854,7.71307,,126.68
WL01,2022-03-26 00:00:00,213.45,7.26571,,126.56
WL01,2022-03-25 00:00:00,214.369,7.55467,,127.17
WL01,2022-03-24 00:00:00,214.031,7.38885,,126.99
WL01,2022-03-23 00:00:00,214.406,7.5558,,126.94
WL01,2022-03-22 00:00:00,215.179,7.8535,,126.59
WL01,2022-03-21 00:00:00,213.838,7.70681,,126.45
WL01,2022-03-20 00:00:00,214.804,7.66444,,127.06
WL01,2022-03-19 00:00:00,213.946,7.64874,,126.99
WL01,2022-03-18 00:00:00,214.978,8.12652,,128.62
WL01,2022-03-17 00:00:00,213.694,7.63124,,
WL01,2022-03-16 00:00:00,215.242,8.17117,,
WL01,2022-03-15 00:00:00,213.763,7.67546,,
WL01,2022-03-14 00:00:00,214.603,7.83231,,
WL01,2022-03-13 00:00:00,216.305,7.38537,,
WL01,2022-03-12 00:00:00,215.525,7.95204,,
WL01,2022-03-11 00:00:00,215.225,8.08079,,
WL01,2022-03-10 00:00:00,215.277,8.2284,,
WL01,2022-03-09 00:00:00,215.11,8.07277,,
WL01,2022-03-08 00:00:00,213.209,7.98233,,
WL01,2022-03-07 00:00:00,214.612,8.47831,,
WL01,2022-03-06 00:00:00,215.209,8.91147,,
WL01,2022-03-05 00:00:00,215.196,9.01606,,
WL01,2022-03-04 00:00:00,216.332,9.09077,,
WL01,2022-03-03 00:00:00,213.6,8.5716,,
WL01,2022-03-02 00:00:00,212.395,7.93953,,
WL01,2022-03-01 00:00:00,211.706,7.51193,,
WL01,2022-02-28 00:00:00,212.181,7.42071,,
WL01,2022-02-27 00:00:00,214.066,7.04232,,
WL01,2022-02-26 00:00:00,212.241,4.13162,,
WL01,2022-02-25 00:00:00,213.57,3.84743,,
WL01,2022-02-24 00:00:00,211.71,6.42489,,
WL01,2022-02-23 00:00:00,211.736,7.58496,,
WL01,2022-02-22 00:00:00,212.203,7.75921,,
WL01,2022-02-21 00:00:00,211.355,7.44694,,
WL01,2022-02-20 00:00:00,210.427,7.372,,
WL01,2022-02-19 00:00:00,212.379,7.62639,,
WL01,2022-02-18 00:00:00,213.959,8.12894,,
WL01,2022-02-17 00:00:00,214.271,9.42813,,
WL01,2022-02-16 00:00:00,223.027,6.73333,,
WL01,2022-02-15 00:00:00,209.177,6.88219,,
WL01,2022-02-14 00:00:00,214.43,6.28048,,
WL01,2022-02-13 00:00:00,210.893,7.35721,,
WL01,2022-02-12 00:00:00,214.978,7.79135,,
WL01,2022-02-11 00:00:00,216.126,8.0749,,
WL01,2022-02-10 00:00:00,213.528,7.87616,,
WL01,2022-02-09 00:00:00,203.083,4.97757,,
WL01,2022-02-08 00:00:00,208.772,7.26784,,
WL01,2022-02-07 00:00:00,207.938,7.15031,,
WL01,2022-02-06 00:00:00,213.709,7.5147,,
WL01,2022-02-05 00:00:00,218.445,4.83651,,
WL01,2022-02-04 00:00:00,220.712,0.714697,,
WL01,2022-02-02 00:00:00,215.487,7.96945,,
WL01,2022-02-01 00:00:00,213.601,7.75089,,
WL01,2022-01-31 00:00:00,218.722,8.75212,,
WL01,2022-01-30 00:00:00,205.221,7.29002,,
WL01,2022-01-29 00:00:00,216.064,7.91286,,
WL01,2022-01-28 00:00:00,215.844,8.10007,,
WL01,2022-01-27 00:00:00,213.854,7.97685,,
WL01,2022-01-26 00:00:00,216.905,8.13791,,
WL01,2022-01-25 00:00:00,214.43,7.75473,,
WL01,2022-01-24 00:00:00,217.387,8.02442,,
WL01,2022-01-23 00:00:00,225.893,7.72566,,
WL01,2022-01-22 00:00:00,195.393,3.34319,,
WL01,2022-01-21 00:00:00,203.528,5.05215,,
WL01,2022-01-20 00:00:00,212.587,7.3164,,
WL01,2022-01-19 00:00:00,203.455,7.20058,,
WL01,2022-01-18 00:00:00,206.202,7.16937,,
WL01,2022-01-17 00:00:00,213.12,6.7688,,
WL01,2022-01-16 00:00:00,212.338,6.85426,,
WL01,2022-01-15 00:00:00,214.493,7.90867,,
WL01,2022-01-14 00:00:00,215.207,7.55352,,
WL01,2022-01-13 00:00:00,218.385,8.24583,,
WL01,2022-01-12 00:00:00,219.219,8.11629,,
WL01,2022-01-11 00:00:00,218.448,7.80429,,
WL01,2022-01-10 00:00:00,220.066,7.86068,,
WL01,2022-01-09 00:00:00,232.8,6.91568,,
WL01,2022-01-08 00:00:00,190.788,2.43638,,
WL01,2022-01-07 00:00:00,190.192,6.2526,,
WL01,2022-01-06 00:00:00,210.663,7.38658,,
WL01,2022-01-05 00:00:00,206.681,6.57134,,
WL01,2022-01-04 00:00:00,197.519,4.96889,,
WL01,2022-01-03 00:00:00,231.424,6.86463,,
WL01,2022-01-02 00:00:00,186.944,6.26469,,
WL01,2022-01-01 00:00:00,217.556,7.81822,,
WL01,2021-12-31 00:00:00,214.589,7.25483,,
WL01,2021-12-30 00:00:00,212.769,6.8743,,
WL01,2021-12-29 00:00:00,215.366,7.40606,,
WL01,2021-12-28 00:00:00,216.994,7.92388,,
WL01,2021-12-27 00:00:00,216.268,7.70872,,
WL01,2021-12-26 00:00:00,216.473,7.73184,,
WL01,2021-12-25 00:00:00,215.791,7.35628,,
WL01,2021-12-24 00:00:00,218.389,7.8409,,
WL01,2021-12-23 00:00:00,216.813,7.49394,,
WL01,2021-12-22 00:00:00,217.837,7.36497,,
WL01,2021-12-21 00:00:00,216.442,7.0478,,
WL01,2021-12-20 00:00:00,217.28,7.06343,,
WL01,2021-12-19 00:00:00,218.498,7.82306,,
WL01,2021-12-18 00:00:00,216.179,7.29594,,
WL01,2021-12-17 00:00:00,220.524,8.04368,,
WL01,2021-12-16 00:00:00,216.883,7.65463,,
WL01,2021-12-15 00:00:00,218.791,7.87312,,
WL01,2021-12-14 00:00:00,218.893,7.26386,,
WL01,2021-12-13 00:00:00,218.697,7.51285,,
WL01,2021-12-12 00:00:00,220.687,7.72609,,
WL01,2021-12-11 00:00:00,219.137,7.4399,,
WL01,2021-12-10 00:00:00,218.497,7.65284,,
WL01,2021-12-09 00:00:00,220.39,7.47758,,
WL01,2021-12-08 00:00:00,220.738,7.73299,,
WL01,2021-12-07 00:00:00,219.34,7.66075,,
WL01,2021-12-06 00:00:00,218.487,7.87717,,
WL01,2021-12-05 00:00:00,219.859,8.1032,,
WL01,2021-12-04 00:00:00,215.215,7.24267,,
WL01,2021-12-03 00:00:00,220.779,7.89032,,
WL01,2021-12-02 00:00:00,219.69,7.55332,,
WL01,2021-12-01 00:00:00,220.809,7.85085,,
WL01,2021-11-30 00:00:00,221.486,7.80244,,
WL01,2021-11-29 00:00:00,220.328,7.84077,,
WL01,2021-11-28 00:00:00,222.952,8.03217,,
WL01,2021-11-27 00:00:00,219.723,7.90853,,
WL01,2021-11-26 00:00:00,215.609,8.22343,,
WL01,2021-11-25 00:00:00,213.957,7.9152,,
WL01,2021-11-24 00:00:00,219.627,7.74157,,
WL01,2021-11-23 00:00:00,222.613,7.77884,,
WL01,2021-11-22 00:00:00,216.303,8.16278,,
WL01,2021-11-21 00:00:00,214.699,8.17806,,
WL01,2021-11-20 00:00:00,219.173,7.39838,,
WL01,2021-11-19 00:00:00,222.215,8.03772,,
WL01,2021-11-18 00:00:00,215.31,8.07319,,
WL01,2021-11-17 00:00:00,217.779,8.48003,,
WL01,2021-06-16 00:00:00,0.0,0.0,96.57,149.87
WL01,2021-06-15 00:00:00,235.21,9.13,96.57,149.87
WL01,2021-06-14 00:00:00,237.1,9.88,104.57,133.84
WL01,2021-06-13 00:00:00,239.86,9.67,106.17,133.59
WL01,2021-06-12 00:00:00,238.26,10.22,101.99,141.11
WL01,2021-06-11 00:00:00,240.81,8.37,130.29,136.3
WL01,2021-06-10 00:00:00,231.66,9.07,100.64,134.08
WL01,2021-06-09 00:00:00,235.39,9.57,104.33,133.34
WL01,2021-06-08 00:00:00,238.03,8.6,105.06,134.33
WL01,2021-06-07 00:00:00,234.2,8.86,101.5,142.22
WL01,2021-06-06 00:00:00,234.38,9.21,102.48,151.97
WL01,2021-06-05 00:00:00,237.96,9.01,102.6,134.82
WL01,2021-06-04 00:00:00,236.47,9.71,107.16,136.92
WL01,2021-06-03 00:00:00,237.36,10.02,101.37,134.95
WL01,2021-06-02 00:00:00,242.08,10.27,102.6,137.78
WL01,2021-06-01 00:00:00,240.39,9.56,125.36,144.2
WL01,2021-05-31 00:00:00,239.83,10.08,112.2,136.67
WL01,2021-05-30 00:00:00,241.28,10.24,101.87,140.74
WL01,2021-05-29 00:00:00,240.35,10.29,102.11,137.29
WL01,2021-05-28 00:00:00,246.7,6.79,101.5,136.3
WL01,2021-05-27 00:00:00,225.82,8.6,105.93,149.87
WL01,2021-05-26 00:00:00,238.44,10.94,187.74,175.78
WL01,2021-05-25 00:00:00,248.78,10.24,105.19,134.82
WL01,2021-05-24 00:00:00,264.35,3.42,103.34,133.96
WL01,2021-05-23 00:00:00,280.96,4.2,102.73,266.07
WL01,2021-05-22 00:00:00,215.61,4.17,102.11,181.82
WL01,2021-05-21 00:00:00,214.42,5.69,107.16,137.41
WL01,2021-05-20 00:00:00,218.43,7.53,112.2,169.24
WL01,2021-05-19 00:00:00,235.35,9.02,107.89,130.26
WL01,2021-05-18 00:00:00,241.61,9.25,102.48,130.01
WL01,2021-05-17 00:00:00,242.4,9.36,111.09,129.4
WL01,2021-05-16 00:00:00,243.82,9.23,131.64,132.85
WL01,2021-05-15 00:00:00,243.37,9.56,105.56,129.27
WL01,2021-05-14 00:00:00,244.57,9.2,112.69,129.15
WL01,2021-05-13 00:00:00,245.27,9.41,105.68,132.6
WL01,2021-05-12 00:00:00,243.23,9.32,135.7,130.75
WL01,2021-05-11 00:00:00,245.08,9.6,106.05,131.49
WL01,2021-05-10 00:00:00,245.6,9.9,116.14,130.01
WL01,2021-05-09 00:00:00,247.5,9.52,102.97,132.6
WL01,2021-05-08 00:00:00,247.6,9.83,101.87,134.45
WL01,2021-05-07 00:00:00,246.58,9.81,100.76,131.74
WL01,2021-05-06 00:00:00,247.67,8.99,146.16,139.14
WL01,2021-05-05 00:00:00,245.24,9.69,106.05,135.44
WL01,2021-05-04 00:00:00,245.82,9.44,107.77,133.22
WL01,2021-05-03 00:00:00,245.81,9.64,104.33,133.34
WL01,2021-05-02 00:00:00,247.87,9.73,109.25,134.7
WL01,2021-05-01 00:00:00,248.46,9.64,107.4,134.45
WL01,2021-04-30 00:00:00,249.19,9.73,121.92,136.8
WL01,2021-04-29 00:00:00,251.6,9.65,107.4,132.6
WL01,2021-04-28 00:00:00,251.56,9.48,105.43,135.32
WL01,2021-04-27 00:00:00,253.32,9.6,125.12,133.47
WL01,2021-04-26 00:00:00,253.33,9.76,107.4,134.08
WL01,2021-04-25 00:00:00,254.36,9.85,135.33,134.45
WL01,2021-04-24 00:00:00,257.22,9.69,118.47,136.3
WL01,2021-04-23 00:00:00,257.47,9.61,114.05,136.3
WL01,2021-04-22 00:00:00,258.91,9.63,109.74,135.44
WL01,2021-04-21 00:00:00,259.34,10.0,134.71,135.19
WL01,2021-04-20 00:00:00,262.06,10.28,137.42,134.45
WL01,2021-04-19 00:00:00,264.02,10.39,106.79,135.44
WL01,2021-04-18 00:00:00,266.15,10.86,108.02,135.81
WL01,2021-04-17 00:00:00,265.28,10.36,108.88,138.89
WL01,2021-04-16 00:00:00,264.84,9.91,108.51,140.5
WL01,2021-04-15 00:00:00,263.58,8.06,106.54,141.98
WL01,2021-04-14 00:00:00,268.12,0.0,107.4,142.84
WL01,2021-04-13 00:00:00,278.49,0.0001422,105.8,141.98
WL01,2021-04-12 00:00:00,282.39,0.000711,105.19,142.22
WL01,2021-04-11 00:00:00,284.1,0.11,107.89,142.1
WL01,2021-04-10 00:00:00,289.44,0.05,105.56,143.33
WL01,2021-04-09 00:00:00,294.5,5.79,103.83,146.29
WL01,2021-04-08 00:00:00,292.94,11.98,159.57,147.53
WL01,2021-04-07 00:00:00,295.82,12.29,107.53,146.91
WL01,2021-04-06 00:00:00,302.23,12.67,103.46,150.74
WL01,2021-04-05 00:00:00,313.23,15.38,108.63,149.5
WL01,2021-04-04 00:00:00,328.4,17.66,112.94,155.3
WL01,2021-04-03 00:00:00,347.55,17.63,143.82,158.88
WL01,2021-04-02 00:00:00,353.86,7.18,105.68,180.46
WL01,2021-04-01 00:00:00,596.28,4.41,127.83,224.26
WL01,2021-03-31 00:00:00,505.31,0.0,183.68,286.3
WL01,2021-03-30 00:00:00,80.36,0.0,103.34,325.16
WL01,2021-03-29 00:00:00,98.29,0.0,103.46,305.55
WL01,2021-03-28 00:00:00,119.03,0.1,101.99,279.03
WL01,2021-03-27 00:00:00,202.48,1.77,103.59,237.33
WL01,2021-03-26 00:00:00,318.97,0.2,113.68,234.74
WL01,2021-03-25 00:00:00,217.19,0.04,122.53,258.92
WL01,2021-03-24 00:00:00,223.21,0.05,143.2,241.4
WL01,2021-03-23 00:00:00,290.81,0.18,124.38,225.86
WL01,2021-03-22 00:00:00,197.03,0.47,334.64,325.41
WL01,2021-03-21 00:00:00,283.81,1.15,126.72,232.27
WL01,2021-03-20 00:00:00,355.47,1.64,125.49,236.34
WL01,2021-03-19 00:00:00,400.44,2.02,127.95,235.85
WL01,2021-03-18 00:00:00,463.6,0.0,133.98,274.46
WL01,2021-03-17 00:00:00,445.59,0.0,207.55,341.81
WL01,2021-03-16 00:00:00,0.0,0.0,470.96,463.56
WL01,2021-03-15 00:00:00,34.97,0.0,478.47,469.49
WL01,2021-03-14 00:00:00,0.0,0.0,474.9,465.91
WL01,2021-03-13 00:00:00,0.0,0.0,471.82,462.58
WL01,2021-03-12 00:00:00,0.0,0.0,468.13,459.49
WL01,2021-03-11 00:00:00,0.0,0.0,465.18,455.67
WL01,2021-03-10 00:00:00,0.0,0.0,461.49,451.97
WL01,2021-03-09 00:00:00,0.0,0.0,457.55,448.64
WL01,2021-03-08 00:00:00,0.0,0.0,453.98,444.44
WL01,2021-03-07 00:00:00,0.0,0.0,450.04,440.37
WL01,2021-03-06 00:00:00,0.0,0.05,445.25,435.93
WL01,2021-03-05 00:00:00,0.0,0.0,440.45,432.23
WL01,2021-03-04 00:00:00,0.0,0.0,436.63,427.42
WL01,2021-03-03 00:00:00,0.0,0.0,431.84,422.12
WL01,2021-03-02 00:00:00,0.0,0.0,426.91,417.18
WL01,2021-03-01 00:00:00,0.0,0.0,419.9,410.52
WL01,2021-02-28 00:00:00,0.0,0.0,415.97,405.46
WL01,2021-02-27 00:00:00,0.0,0.0,409.69,398.93
WL01,2021-02-26 00:00:00,0.0,0.03,404.15,393.25
WL01,2021-02-25 00:00:00,0.0,0.0,394.93,385.48
WL01,2021-02-24 00:00:00,0.0,0.0,386.31,379.07
WL01,2021-02-23 00:00:00,0.0,0.0,379.42,370.55
WL01,2021-02-22 00:00:00,0.0,0.0,368.6,358.47
WL01,2021-02-21 00:00:00,0.01,0.0,358.14,346.25
WL01,2021-02-20 00:00:00,0.0,0.0,346.21,334.16
WL01,2021-02-19 00:00:00,0.02,0.0,264.02,316.9
WL01,2021-02-18 00:00:00,0.04,0.0,309.05,295.8
WL01,2021-02-17 00:00:00,0.0,0.0,233.76,259.41
WL01,2021-02-16 00:00:00,0.0,0.0,108.88,206.25
WL01,2021-02-15 00:00:00,169.74,2.2,105.8,142.84
WL01,2021-02-14 00:00:00,196.81,6.0,106.91,185.4
WL01,2021-02-13 00:00:00,207.5,7.23,105.93,129.03
WL01,2021-02-12 00:00:00,247.82,7.2,108.39,124.21
WL01,2021-02-11 00:00:00,211.92,7.46,151.94,137.29
WL01,2021-02-10 00:00:00,200.28,8.86,179.38,170.84
WL01,2021-02-09 00:00:00,218.82,8.97,130.29,126.8
WL01,2021-02-08 00:00:00,221.32,8.71,107.4,127.42
WL01,2021-02-07 00:00:00,220.98,9.04,103.71,126.06
WL01,2021-02-06 00:00:00,224.35,9.14,118.23,126.56
WL01,2021-02-05 00:00:00,229.78,9.06,117.98,126.06
WL01,2021-02-04 00:00:00,230.2,8.98,106.17,128.66
WL01,2021-02-03 00:00:00,223.5,8.9,103.46,126.93
WL01,2021-02-02 00:00:00,221.84,8.93,107.16,128.04
WL01,2021-02-01 00:00:00,224.62,8.9,104.45,127.05
WL01,2021-01-31 00:00:00,231.25,9.19,104.0,127.42
WL01,2021-01-30 00:00:00,231.7,8.69,104.33,127.42
WL01,2021-01-29 00:00:00,215.86,7.09,107.65,131.12
WL01,2021-01-28 00:00:00,224.63,8.98,105.43,127.17
WL01,2021-01-27 00:00:00,230.73,8.85,104.7,127.05
WL01,2021-01-26 00:00:00,227.54,8.94,103.34,128.16
WL01,2021-01-25 00:00:00,223.58,8.93,104.08,127.91
WL01,2021-01-24 00:00:00,229.06,8.96,104.45,127.17
WL01,2021-01-23 00:00:00,230.81,9.07,105.06,126.8
WL01,2021-01-22 00:00:00,223.81,9.03,103.71,126.19
WL01,2021-01-21 00:00:00,229.61,8.93,107.65,126.93
WL01,2021-01-20 00:00:00,227.39,8.9,104.94,126.68
WL01,2021-01-19 00:00:00,227.54,9.05,101.37,125.69
WL01,2021-01-18 00:00:00,231.68,9.09,104.08,127.67
WL01,2021-01-17 00:00:00,231.0,9.07,106.29,134.33
WL01,2021-01-16 00:00:00,222.7,9.09,108.88,127.17
WL01,2021-01-15 00:00:00,224.77,9.19,102.6,128.29
WL01,2021-01-14 00:00:00,228.28,8.88,103.46,127.42
WL01,2021-01-13 00:00:00,230.19,9.39,105.19,128.66
WL01,2021-01-12 00:00:00,227.38,9.14,105.06,126.43
WL01,2021-01-11 00:00:00,228.22,8.43,109.12,127.3
WL01,2021-01-10 00:00:00,228.9,8.93,106.54,128.9
WL01,2021-01-09 00:00:00,228.59,9.31,104.33,128.16
WL01,2021-01-08 00:00:00,231.64,8.93,105.93,127.3
WL01,2021-01-07 00:00:00,230.1,9.15,116.63,127.67
WL01,2021-01-06 00:00:00,231.16,9.32,127.21,127.54
WL01,2021-01-05 00:00:00,231.57,9.37,103.1,128.53
WL01,2021-01-04 00:00:00,231.62,9.4,103.83,127.67
WL01,2021-01-03 00:00:00,228.25,9.2,113.31,128.29
WL01,2021-01-02 00:00:00,230.44,9.51,106.66,130.51
WL01,2021-01-01 00:00:00,230.91,9.5,109.99,128.53
WL01,2020-12-31 00:00:00,224.61,9.56,105.8,128.29
WL01,2020-12-30 00:00:00,225.36,9.25,108.14,130.26
WL01,2020-12-29 00:00:00,227.31,9.46,104.08,132.48
WL01,2020-12-28 00:00:00,232.52,9.34,108.51,128.41
WL01,2020-12-27 00:00:00,231.26,8.27,106.79,129.77
WL01,2020-12-26 00:00:00,223.69,6.8,105.43,132.97
WL01,2020-12-25 00:00:00,216.74,7.47,106.17,137.91
WL01,2020-12-24 00:00:00,226.62,8.73,103.83,129.77
WL01,2020-12-23 00:00:00,226.9,8.58,133.48,129.27
WL01,2020-12-22 00:00:00,222.81,9.05,103.34,143.21
WL01,2020-12-21 00:00:00,227.03,9.09,104.33,127.17
WL01,2020-12-20 00:00:00,229.24,9.34,104.45,127.54
WL01,2020-12-19 00:00:00,234.28,8.52,106.66,128.29
WL01,2020-12-18 00:00:00,220.72,8.5,104.08,128.66
WL01,2020-12-17 00:00:00,225.9,9.16,105.68,127.17
WL01,2020-12-16 00:00:00,229.21,9.05,112.32,127.3
WL01,2020-12-15 00:00:00,231.59,9.27,104.57,127.91
WL01,2020-12-14 00:00:00,225.67,9.29,105.43,127.42
WL01,2020-12-13 00:00:00,225.53,8.82,131.76,130.88
WL01,2020-12-12 00:00:00,228.75,9.7,103.46,127.79
WL01,2020-12-11 00:00:00,233.26,9.38,105.68,127.67
WL01,2020-12-10 00:00:00,226.12,9.17,106.17,127.91
WL01,2020-12-09 00:00:00,226.26,9.27,102.6,128.41
WL01,2020-12-08 00:00:00,231.61,9.3,103.1,130.38
WL01,2020-12-07 00:00:00,228.69,9.4,104.82,128.29
WL01,2020-12-06 00:00:00,228.75,9.5,103.59,128.78
WL01,2020-12-05 00:00:00,239.54,9.19,108.88,128.41
WL01,2020-12-04 00:00:00,217.66,8.8,108.88,128.41
WL01,2020-12-03 00:00:00,232.06,9.3,101.87,129.15
WL01,2020-12-02 00:00:00,229.88,8.9,115.52,130.63
WL01,2020-12-01 00:00:00,223.75,8.9,106.05,128.41
WL01,2020-11-30 00:00:00,229.7,9.09,105.31,128.9
WL01,2020-11-29 00:00:00,230.19,9.09,104.45,131.12
WL01,2020-11-28 00:00:00,224.8,9.0,103.46,129.03
WL01,2020-11-27 00:00:00,230.72,9.0,103.83,129.52
WL01,2020-11-26 00:00:00,228.35,9.19,107.77,130.63
WL01,2020-11-25 00:00:00,225.41,9.0,134.1,128.9
WL01,2020-11-24 00:00:00,230.04,9.0,106.29,129.27
WL01,2020-11-23 00:00:00,230.84,9.0,105.31,129.77
WL01,2020-11-22 00:00:00,228.29,8.69,107.4,129.15
WL01,2020-11-21 00:00:00,233.0,8.9,104.0,128.0
WL01,2020-11-20 00:00:00,231.79,8.9,102.48,129.4
WL01,2020-11-19 00:00:00,232.67,8.8,103.96,128.16
WL01,2020-11-18 00:00:00,230.32,3.7,103.34,129.15
WL01,2020-11-17 00:00:00,232.13,0.5,104.2,128.78
WL01,2020-11-16 00:00:00,229.96,0.3,104.45,127.91
WL01,2020-11-15 00:00:00,234.6,1.0,104.94,127.17
WL01,2020-11-14 00:00:00,241.05,1.5,103.46,128.41
WL01,2020-11-13 00:00:00,292.0,0.6,105.43,126.8
WL01,2020-11-12 00:00:00,124.33,1.19,194.39,197.36
WL01,2020-11-11 00:00:00,232.0,2.7,102.23,127.42
WL01,2020-11-10 00:00:00,231.73,1.0,102.23,127.42
WL01,2020-11-09 00:00:00,230.04,2.2,113.55,127.54
WL01,2020-11-08 00:00:00,231.11,2.39,101.87,128.16
WL01,2020-11-07 00:00:00,232.79,1.19,105.0,128.78
WL01,2020-11-06 00:00:00,233.12,3.0,101.99,128.04
WL01,2020-11-05 00:00:00,231.02,4.2,105.68,129.27
WL01,2020-11-04 00:00:00,232.41,4.29,107.03,130.63
WL01,2020-11-03 00:00:00,233.01,4.59,104.2,131.49
WL01,2020-11-02 00:00:00,233.57,6.7,104.45,128.9
WL01,2020-11-01 00:00:00,232.74,7.0,104.7,128.29
WL01,2020-10-31 00:00:00,232.16,9.0,104.33,129.77
WL01,2020-10-30 00:00:00,231.19,9.0,121.18,128.66
WL01,2020-10-29 00:00:00,229.62,8.5,106.91,128.16
WL01,2020-10-28 00:00:00,233.63,9.19,107.65,127.91
WL01,2020-10-27 00:00:00,234.14,9.0,106.91,129.4
WL01,2020-10-26 00:00:00,233.7,8.9,116.38,129.89
WL01,2020-10-25 00:00:00,235.36,8.9,121.67,128.78
WL01,2020-10-24 00:00:00,233.54,9.09,106.17,126.56
WL01,2020-10-23 00:00:00,234.87,8.8,101.62,128.53
WL01,2020-10-22 00:00:00,235.85,9.09,101.13,129.15
WL01,2020-10-21 00:00:00,233.68,9.0,103.83,127.79
WL01,2020-10-20 00:00:00,235.78,9.0,126.1,127.42
WL01,2020-10-19 00:00:00,231.38,8.8,101.87,127.42
WL01,2020-10-18 00:00:00,235.17,9.0,103.34,128.66
WL01,2020-10-17 00:00:00,234.87,9.0,103.71,129.27
WL01,2020-10-16 00:00:00,235.56,9.0,109.25,127.3
WL01,2020-10-15 00:00:00,236.67,9.5,100.14,127.67
WL01,2020-10-14 00:00:00,237.37,9.0,101.13,127.42
WL01,2020-10-13 00:00:00,236.94,9.0,121.3,127.3
WL01,2020-10-12 00:00:00,237.68,9.4,125.36,126.68
